Well name:	 Segment-1-1-0_d
72088.41155477	 69788.55831082	 100.0	 0.0
72093.84218488	 69784.03137403	 92.93	 10
72099.45711138	 69779.25900083	 86.17004036	 20
72105.23424389	 69774.24111876	 79.73221468	 30
72111.15002301	 69768.97615394	 73.62617645	 40
72117.17818591	 69763.46155486	 67.85985621	 50
72123.28934518	 69757.69371848	 62.43898951	 60
72129.45082055	 69751.66819836	 57.36658094	 70
72135.62777668	 69745.38081753	 52.64280541	 80
72141.79154923	 69738.83288458	 48.26873614	 90
72147.94994102	 69732.21889385	 43.98745862	 100
72154.10833282	 69725.60490313	 39.7061811	 110
72158.68027025	 69720.69473294	 36.52779726	 120
72164.83866204	 69714.08074222	 32.24651974	 130
72170.99705384	 69707.4667515	 27.96524222	 140
72177.15544563	 69700.85276077	 23.6839647	 150
72183.47331591	 69694.33861332	 19.482727	 160
72190.11964391	 69688.02516242	 15.48689645	 170
72197.07544281	 69681.89742175	 11.73620905	 180
72204.31999409	 69675.94333631	 8.26268875	 190
72211.8320117	 69670.15405208	 5.09191919	 200
72219.59016878	 69664.52346939	 2.24454546	 210
72227.5733063	 69659.04772164	 -0.26258479	 220
72235.7604943	 69653.72471176	 -2.4156102	 230
72244.13103031	 69648.5537294	 -4.2030856	 240
72252.66898055	 69643.54461782	 -5.6216084	 250
72261.35809253	 69638.70691215	 -6.66847838	 260
72270.18182605	 69634.04982124	 -7.34170275	 270
72279.12338462	 69629.58221012	 -7.64	 280
73183.38661538	 69202.60678988	 0.08	 1280.02979876
