Well name:	 Segment-1-2-2_n
71336.84371662	 71060.96927212	 100.0	 0.0
71329.9017993	 71062.30893029	 92.93	 10
71322.67751832	 71063.76658069	 86.17093056	 20
71315.18967296	 71065.35203867	 79.73521034	 30
71307.45764856	 71067.0774798	 73.63286229	 40
71299.50285883	 71068.95784398	 67.87217216	 50
71291.3492925	 71071.01151234	 62.45905823	 60
71283.02409741	 71073.26066436	 57.39620904	 70
71274.55681096	 71075.72866505	 52.68303254	 80
71266.06752576	 71078.23249293	 48.02869233	 90
71261.94971605	 71079.44699881	 45.77105969	 100
71253.46043086	 71081.95082669	 41.11671948	 110
71244.97114566	 71084.45465457	 36.46237927	 120
71236.48186046	 71086.95848245	 31.80803906	 130
71227.99257527	 71089.46231033	 27.15369885	 140
71219.50329007	 71091.96613821	 22.49935864	 150
71210.83872519	 71094.26052619	 18.06527483	 160
71201.96982654	 71096.29910424	 13.91957388	 170
71192.9109059	 71098.09977314	 10.08635744	 180
71183.67751806	 71099.67968336	 6.58658136	 190
71174.28625757	 71101.05362967	 3.43753421	 200
71164.75445906	 71102.23412925	 0.65342968	 210
71155.09998298	 71103.23180381	 -1.75400403	 220
71145.34107204	 71104.05576941	 -3.77507749	 230
71135.49630288	 71104.70445761	 -5.40594347	 240
71125.58441558	 71105.17663357	 -6.64349752	 250
71115.62427799	 71105.47139849	 -7.48538389	 260
71105.63484978	 71105.58819127	 -7.93	 270
70105.6537012	 71099.44795615	 -12.58	 1270.01081119
