Well name:	 Segment-1-0-10_d
72029.97071703	 70886.97367023	 100.0	 0.0
72032.44800424	 70880.35189191	 92.93	 10
72035.02307031	 70873.44349383	 86.17403443	 20
72037.68129616	 70866.25936388	 79.74580667	 30
72040.40704929	 70858.80967295	 73.65709786	 40
72043.18310135	 70851.10483807	 67.91871356	 50
72045.99037992	 70843.15549244	 62.54032243	 60
72048.80768962	 70834.97247136	 57.53023939	 70
72051.61144533	 70826.56683027	 52.89513942	 80
72054.37556215	 70817.94992744	 48.6397142	 90
72057.07200308	 70809.13364706	 44.76642017	 100
72059.67424628	 70800.13104303	 41.27622662	 110
72062.22027171	 70791.02938022	 38.00858396	 120
72064.71837215	 70782.09904217	 34.80244962	 130
72067.26439758	 70772.99737936	 31.53480696	 140
72069.81042302	 70763.89571655	 28.2671643	 150
72072.35644846	 70754.79405374	 24.99952163	 160
72074.90247389	 70745.69239093	 21.73187897	 170
72077.44849933	 70736.59072812	 18.46423631	 180
72079.99452477	 70727.48906531	 15.19659364	 190
72082.5405502	 70718.3874025	 11.92895098	 200
72085.42888997	 70709.32689608	 8.83626336	 210
72088.68715981	 70700.31784305	 5.9690973	 220
72092.29581247	 70691.36531743	 3.35568746	 230
72096.23500401	 70682.47557192	 1.02005161	 240
72100.48523451	 70673.65612439	 -1.01781144	 250
72105.02753058	 70664.91558015	 -2.74130583	 260
72109.84345667	 70656.26342338	 -4.13666922	 270
72114.91506018	 70647.7098263	 -5.19251717	 280
72120.22479574	 70639.26548537	 -5.8994928	 290
72125.755449	 70630.94148277	 -6.25	 300
72455.49629701	 70159.88312848	 -5.56	 875.000414
