Well name:	 Segment-1-0-2_n
71433.5123606	 70681.52884103	 100.0	 0.0
71433.61265465	 70674.45955244	 92.93	 10
71433.53732993	 70667.03658006	 86.22971589	 20
71433.26432148	 70659.28833025	 79.91385559	 30
71432.77050157	 70651.24433681	 73.99352525	 40
71432.03169125	 70642.93643296	 68.47692368	 50
71431.0227552	 70634.39885263	 63.36891328	 60
71429.71779693	 70625.66831022	 58.67053982	 70
71428.09049609	 70616.78402761	 54.37852229	 80
71426.11465178	 70607.78765245	 50.48477433	 90
71423.76509672	 70598.72292552	 46.97616822	 100
71421.02003105	 70589.63429143	 43.83589041	 110
71418.18944986	 70580.54397206	 40.77747513	 120
71417.41596397	 70578.0599473	 39.94173119	 130
71414.58538279	 70568.96962794	 36.88331591	 140
71411.7548016	 70559.87930857	 33.82490063	 150
71408.92422042	 70550.78898921	 30.76648535	 160
71406.55710453	 70541.59101502	 27.63694333	 170
71404.71848093	 70532.29211705	 24.45104319	 180
71403.41394978	 70522.90840192	 21.25040437	 190
71402.64526881	 70513.45603493	 18.07835648	 200
71402.4104441	 70503.95201633	 14.97698778	 210
71402.70414002	 70494.41429821	 11.98605551	 220
71403.5181438	 70484.8617233	 9.14251714	 230
71404.84179943	 70475.31390457	 6.48035763	 240
71406.6623815	 70465.79108681	 4.03057749	 250
71408.9654027	 70456.31400665	 1.82126877	 260
71411.73486035	 70446.90375785	 -0.12226459	 270
71414.96264919	 70437.58788101	 -1.79433454	 280
71418.63932258	 70428.39364052	 -3.19004748	 290
71422.75412015	 70419.3479448	 -4.30531865	 300
71427.29499929	 70410.47726751	 -5.13688403	 310
71432.2486704	 70401.8075701	 -5.6823099	 320
71437.60063577	 70393.36422582	 -5.94	 330
72011.06298013	 69574.1323053	 -2.86	 1330.00474319
