Well name:	 Segment-1-1-4_n
71879.27816669	 69435.84125653	 100.0	 0.0
71886.23378135	 69437.10787592	 92.93	 10
71893.54352442	 69438.72225437	 86.29965774	 20
71901.15743174	 69440.70662841	 80.12789341	 30
71909.02230783	 69443.08388438	 74.42768481	 40
71917.08047961	 69445.87720117	 69.2062627	 50
71925.26963045	 69449.10973027	 64.4640518	 60
71933.52274193	 69452.80402822	 60.19341794	 70
71941.7751437	 69456.82710013	 56.22948588	 80
71945.70909465	 69458.74491364	 54.33986456	 90
71953.96149642	 69462.76798556	 50.37593249	 100
71962.21389818	 69466.79105747	 46.41200042	 110
71970.46629995	 69470.81412939	 42.44806836	 120
71978.71870172	 69474.8372013	 38.48413629	 130
71986.97110349	 69478.86027322	 34.52020422	 140
71995.22350525	 69482.88334514	 30.55627216	 150
72003.661108	 69486.543554	 26.63074914	 160
72012.368731	 69489.60293608	 22.78140077	 170
72021.3158986	 69492.05503641	 19.04838645	 180
72030.47330527	 69493.89999836	 15.47935035	 190
72039.81043091	 69495.14269657	 12.12170446	 200
72049.29512784	 69495.7918424	 9.02023163	 210
72058.89370275	 69495.85936216	 6.216163	 220
72068.57115032	 69495.35993078	 3.74683583	 230
72078.28491822	 69494.29574429	 1.6231079	 240
72087.99229439	 69492.67148198	 -0.14568261	 250
72097.65059488	 69490.49428584	 -1.55175822	 260
72107.21735153	 69487.77372914	 -2.58893632	 270
72116.65049871	 69484.52177434	 -3.25265639	 280
72125.90855826	 69480.75272049	 -3.54	 290
73030.17178903	 69053.77730025	 5.49	 1290.04076962
