Well name:	 Segment-1-0-6_d
71246.40126799	 71062.03846367	 100.0	 0.0
71245.21818496	 71055.06815417	 92.93	 10
71243.93797993	 71047.80908075	 86.17226901	 20
71242.55591548	 71040.27800166	 79.74010408	 30
71241.06708082	 71032.4912836	 73.64499184	 40
71239.46657502	 71024.46592813	 67.89764021	 50
71237.74951272	 71016.21954364	 62.50794264	 60
71235.91103152	 71007.77031514	 57.48494309	 70
71233.94630161	 70999.13697174	 52.83680172	 80
71231.85053847	 70990.33875141	 48.57076188	 90
71229.61901979	 70981.39536227	 44.69311891	 100
71227.2471085	 70972.32693963	 41.20919186	 110
71224.73028514	 70963.15399735	 38.12329975	 120
71222.0641952	 70953.8973709	 35.43874557	 130
71219.24472315	 70944.57814729	 33.157814	 140
71216.26812001	 70935.2175708	 31.28179655	 150
71213.13125909	 70925.83689399	 29.81108035	 160
71209.8322987	 70916.45706187	 28.74543047	 170
71206.38813126	 70907.09485198	 28.04776533	 180
71206.2502219	 70906.7199758	 28.01982983	 190
71202.80605446	 70897.35776591	 27.32216468	 200
71199.36188702	 70887.99555602	 26.62449954	 210
71195.91771958	 70878.63334614	 25.9268344	 220
71192.47355214	 70869.27113625	 25.22916926	 230
71189.0293847	 70859.90892636	 24.53150411	 240
71185.58521726	 70850.54671647	 23.83383897	 250
71182.14104982	 70841.18450658	 23.13617383	 260
71178.69688238	 70831.82229669	 22.43850869	 270
71175.25271494	 70822.46008681	 21.74084354	 280
71171.8085475	 70813.09787692	 21.0431784	 290
71168.36438006	 70803.73566703	 20.34551326	 300
71164.92021262	 70794.37345714	 19.64784812	 310
71161.47604518	 70785.01124725	 18.95018297	 320
71158.03187774	 70775.64903736	 18.25251783	 330
71154.5877103	 70766.28682748	 17.55485269	 340
71151.14354286	 70756.92461759	 16.85718755	 350
71147.69937542	 70747.5624077	 16.1595224	 360
71144.25520798	 70738.20019781	 15.46185726	 370
71140.81104054	 70728.83798792	 14.76419212	 380
71137.3668731	 70719.47577803	 14.06652698	 390
71133.92270566	 70710.11356815	 13.36886183	 400
71130.47853822	 70700.75135826	 12.67119669	 410
71127.03437078	 70691.38914837	 11.97353155	 420
71123.59020333	 70682.02693848	 11.27586641	 430
71120.14603589	 70672.66472859	 10.57820126	 440
71116.82038905	 70663.26150898	 9.8574142	 450
71113.90422386	 70653.7295837	 9.05842674	 460
71111.40439437	 70644.08591523	 8.1921063	 470
71109.32689438	 70634.34758752	 7.27071222	 480
71107.67667236	 70624.53190065	 6.30683536	 490
71106.45758878	 70614.65636137	 5.31307525	 500
71105.67241029	 70604.73864974	 4.3018924	 510
71105.32281808	 70594.79657846	 3.28552434	 520
71105.40942317	 70584.84804985	 2.27593132	 530
71105.93178548	 70574.91101241	 1.28475807	 540
71106.88843511	 70565.00341782	 0.32330549	 550
71108.27689513	 70555.14317885	 -0.597491	 560
71110.09370525	 70545.34812813	 -1.46707843	 570
71112.33444621	 70535.63597809	 -2.27529973	 580
71114.99376467	 70526.02428199	 -3.01240448	 590
71118.06539855	 70516.53039596	 -3.66905754	 600
71121.54220271	 70507.17144214	 -4.23634605	 610
71125.41617507	 70497.96427291	 -4.70578499	 620
71129.67994131	 70488.92641464	 -5.07648074	 630
71134.3253851	 70480.0750714	 -5.34772766	 640
71139.34366359	 70471.42709224	 -5.51900943	 650
71144.72522418	 70462.99893907	 -5.59	 660
71703.85100994	 69664.24781656	 -2.72	 1635.00422404
