Well name:	 Segment-1-0-1_d
71456.0910047	 70753.0495012	 100.0	 0.0
71459.69852324	 70746.96914677	 92.93	 10
71463.4303083	 70740.67934518	 86.1100164	 20
71467.28126841	 70734.18867794	 79.54942611	 30
71471.24671178	 70727.50505292	 73.2562222	 40
71475.32180712	 70720.63661308	 67.23807197	 50
71479.50158956	 70713.59172657	 61.5023076	 60
71483.78096668	 70706.3789765	 56.05591725	 70
71488.1547247	 70699.00715048	 50.9055365	 80
71492.6175349	 70691.48522995	 46.0574403	 90
71497.16396001	 70683.82237922	 41.5175353	 100
71501.78846092	 70676.02793429	 37.29135269	 110
71506.48048795	 70668.10849803	 33.38399916	 120
71511.22836595	 70660.07026992	 29.80007068	 130
71516.01895416	 70651.91886548	 26.54355868	 140
71520.83715598	 70643.65907062	 23.61768788	 150
71525.66525324	 70635.29453042	 21.02463097	 160
71530.4824475	 70626.82758924	 18.76508533	 170
71535.29883364	 70618.35505477	 16.52486565	 180
71535.76676375	 70617.53191604	 16.30721984	 190
71540.58314988	 70609.05938157	 14.06700017	 200
71545.39953602	 70600.5868471	 11.82678049	 210
71550.21592216	 70592.11431262	 9.58656081	 220
71555.03230829	 70583.64177815	 7.34634113	 230
71559.84869443	 70575.16924368	 5.10612145	 240
71564.66508057	 70566.69670921	 2.86590178	 250
71569.4814667	 70558.22417473	 0.6256821	 260
71574.45434174	 70549.771025	 -1.32746238	 270
71579.5870964	 70541.34777889	 -2.97177216	 280
71584.8660498	 70532.95935331	 -4.30104534	 290
71590.27748915	 70524.61078355	 -5.30986013	 300
71595.80850819	 70516.3077795	 -5.99393031	 310
71601.44701987	 70508.0566947	 -6.35	 320
72174.90936423	 69688.82477418	 -8.92	 1320.00330244
