Well name:	 Segment-9-1-0_d
71891.66452954	 69392.57951806	 100.0	 0.0
71898.17241753	 69389.8168574	 92.93	 10
71904.86048907	 69386.9777071	 86.05912489	 20
71911.72254608	 69384.06469831	 79.39380019	 30
71918.75323773	 69381.0801025	 72.93922331	 40
71925.94708172	 69378.02624696	 66.70042735	 50
71933.29846848	 69374.90551301	 60.68227711	 60
71940.80166564	 69371.7203341	 54.88946539	 70
71948.45082243	 69368.47319393	 49.32650924	 80
71956.23997426	 69365.16662452	 43.99774647	 90
71964.16304738	 69361.80320424	 38.90733232	 100
71972.21386363	 69358.38555579	 34.05923611	 110
71980.38614522	 69354.91634414	 29.45723827	 120
71988.67351964	 69351.39827448	 25.10492727	 130
71997.06952466	 69347.8340901	 21.00569693	 140
72005.56761332	 69344.22657023	 17.16274371	 150
72014.16115907	 69340.57852791	 13.57906421	 160
72022.84346092	 69336.89280779	 10.25745289	 170
72031.60774867	 69333.17228386	 7.20049984	 180
72040.4471882	 69329.41985729	 4.41058878	 190
72049.35488677	 69325.6384541	 1.8898952	 200
72058.32389842	 69321.83102292	 -0.35961534	 210
72067.34722941	 69318.00053267	 -2.33618875	 220
72076.41784359	 69314.14997024	 -4.03828374	 230
72085.52866798	 69310.2823382	 -5.46457307	 240
72094.67259824	 69306.4006524	 -6.61394458	 250
72103.84250419	 69302.50793967	 -7.48550201	 260
72113.03542217	 69298.61714419	 -8.07877224	 270
72122.24791497	 69294.7401976	 -8.39383028	 280
72131.46869942	 69290.87300364	 -8.54196852	 290
72140.68948388	 69287.00580969	 -8.69010676	 300
72141.99931406	 69286.45646734	 -8.71115008	 310
72151.22009851	 69282.58927339	 -8.85928832	 320
72160.44088297	 69278.72207943	 -9.00742656	 330
72169.66166742	 69274.85488548	 -9.1555648	 340
72178.88245188	 69270.98769152	 -9.30370304	 350
72188.10323633	 69267.12049757	 -9.45184128	 360
72197.32402079	 69263.25330361	 -9.59997952	 370
72206.54480524	 69259.38610966	 -9.74811776	 380
72215.7655897	 69255.5189157	 -9.896256	 390
72224.98637416	 69251.65172175	 -10.04439425	 400
72234.20715861	 69247.78452779	 -10.19253249	 410
72243.42794307	 69243.91733384	 -10.34067073	 420
72252.64872752	 69240.05013988	 -10.48880897	 430
72261.86951198	 69236.18294593	 -10.63694721	 440
72270.98835568	 69232.07957525	 -10.73201865	 450
72279.9930007	 69227.73037013	 -10.76	 460
72879.72946078	 68917.98663986	 -7.31	 1135.00881661
