Well name:	 Segment-1-2-1_n
71325.53361519	 71033.18291565	 100.0	 0.0
71319.42709992	 71029.61985921	 92.93	 10
71313.12282909	 71025.70939244	 86.22444865	 20
71306.65982508	 71021.44523176	 79.89621723	 30
71300.07947189	 71016.82055094	 73.95388779	 40
71293.4266503	 71011.82869294	 68.40219268	 50
71286.74987608	 71006.46348049	 63.24126434	 60
71280.10128594	 71000.71970625	 58.46577413	 70
71273.53637328	 70994.59383342	 54.06400132	 80
71267.11338402	 70988.08490347	 50.01689867	 90
71260.89237928	 70981.19558506	 46.2971686	 100
71254.93434047	 70973.9332309	 42.86788505	 110
71251.83490221	 70970.07833689	 41.09936256	 120
71245.64508941	 70963.03949748	 37.61497491	 130
71239.09526557	 70956.39037405	 34.02485438	 140
71232.18607943	 70950.14284524	 30.3873373	 150
71224.9228245	 70944.304207	 26.76029562	 160
71217.31557862	 70938.87795856	 23.19860529	 170
71209.37868023	 70933.86466298	 19.75295421	 180
71201.13003452	 70929.26273318	 16.46934551	 190
71192.5904301	 70925.06906743	 13.38903321	 200
71183.78294085	 70921.27951766	 10.54870828	 210
71174.73243316	 70917.88920826	 7.98080782	 220
71165.46517201	 70914.89273616	 5.71386592	 230
71156.0082795	 70912.29887102	 3.75451713	 240
71146.38943274	 70910.11520418	 2.1084958	 250
71136.63678282	 70908.34812652	 0.78061928	 260
71126.77887242	 70907.00280965	 -0.22522619	 270
71116.84455229	 70906.08319086	 -0.90609684	 280
71106.8628968	 70905.59196156	 -1.26	 290
70106.88174822	 70899.45172643	 -3.85	 1290.00335404
