Well name:	 Segment-1-1-3_d
72071.29016391	 69846.06359731	 100.0	 0.0
72078.28538879	 69845.03805898	 92.93	 10
72085.52157494	 69843.9771944	 86.1100164	 20
72092.98884967	 69842.88245096	 79.54942611	 30
72100.67811525	 69841.75516246	 73.2562222	 40
72108.5800035	 69840.5967023	 67.23807197	 50
72116.68488717	 69839.4084819	 61.5023076	 60
72124.98421407	 69838.20149484	 56.05580824	 70
72133.46917249	 69836.98787126	 50.90482791	 80
72142.13067357	 69835.78105246	 46.05488076	 90
72150.95932154	 69834.5959992	 41.510585	 100
72159.94536683	 69833.44943745	 37.27544791	 110
72169.07863544	 69832.36014315	 33.35156688	 120
72178.34842531	 69831.349262	 29.73921099	 130
72187.74335814	 69830.44064949	 26.43623346	 140
72197.25117225	 69829.66119708	 23.43724618	 150
72206.8584403	 69829.04108046	 20.73246227	 160
72216.55019277	 69828.61382672	 18.30606817	 170
72226.30941664	 69828.41606364	 16.13387132	 180
72236.1163278	 69828.48682168	 14.17952058	 190
72242.95065854	 69829.19505068	 13.05344353	 200
72252.79971556	 69829.54201721	 11.35765754	 210
72262.64835261	 69829.54195823	 9.62435199	 220
72272.48457066	 69829.19487381	 7.85563863	 230
72282.30224865	 69828.4992341	 6.08666029	 240
72292.09510736	 69827.45699619	 4.35067115	 250
72301.85675011	 69826.07307592	 2.6788172	 260
72311.58056311	 69824.35469607	 1.09937698	 270
72321.25965495	 69822.31069816	 -0.36255793	 280
72330.88683804	 69819.95095693	 -1.68504312	 290
72340.45463832	 69817.28594326	 -2.84904481	 300
72349.95532123	 69814.32642578	 -3.83812548	 310
72359.38092584	 69811.08328127	 -4.63812005	 320
72368.7233022	 69807.56738273	 -5.23683649	 330
72377.9741489	 69803.7895395	 -5.62379386	 340
72387.12504944	 69799.76047077	 -5.79	 350
73155.74879558	 69436.83136356	 -0.5	 1200.01646108
