Well name:	 Segment-9-1-0_n
71887.53574192	 69407.00009755	 100.0	 0.0
71893.96658932	 69404.06256427	 92.93	 10
71900.61895714	 69401.02384313	 86.1100164	 20
71907.48376921	 69397.88808004	 79.54942611	 30
71914.55266183	 69394.65909542	 73.2562222	 40
71921.81702264	 69391.34082329	 67.23807197	 50
71929.26800112	 69387.93730647	 61.5023076	 60
71936.89651942	 69384.45269161	 56.05591725	 70
71944.69328336	 69380.89122418	 50.9055365	 80
71952.64879378	 69377.25724327	 46.0574403	 90
71960.75335811	 69373.55517634	 41.5175353	 100
71968.9971022	 69369.78953379	 37.29135269	 110
71977.36998231	 69365.96490346	 33.3840414	 120
71985.86179738	 69362.08594508	 29.80036191	 130
71994.46220144	 69358.15738456	 26.54468036	 140
72003.16071622	 69354.18400825	 23.62096332	 150
72011.94674392	 69350.1706571	 21.03277286	 160
72020.80958011	 69346.12222076	 18.78326232	 170
72029.73842681	 69342.04363162	 16.87517237	 180
72038.72240558	 69337.93985882	 15.31082772	 190
72047.75288014	 69333.82097445	 14.09209033	 200
72056.82102786	 69329.6968119	 13.22032191	 210
72065.89524967	 69325.57220462	 12.41651007	 220
72074.96947147	 69321.44759734	 11.61269823	 230
72084.04369327	 69317.32299005	 10.80888639	 240
72093.11791507	 69313.19838277	 10.00507455	 250
72102.19213687	 69309.07377549	 9.20126271	 260
72111.26635867	 69304.94916821	 8.39745086	 270
72120.34058047	 69300.82456093	 7.59363902	 280
72125.8930436	 69298.30073791	 7.10179127	 290
72134.9672654	 69294.17613063	 6.29797943	 300
72144.0414872	 69290.05152335	 5.49416759	 310
72153.115709	 69285.92691606	 4.69035574	 320
72162.1899308	 69281.80230878	 3.8865439	 330
72171.2641526	 69277.6777015	 3.08273206	 340
72180.3383744	 69273.55309422	 2.27892022	 350
72189.4125962	 69269.42848694	 1.47510838	 360
72198.486818	 69265.30387965	 0.67129654	 370
72207.5610398	 69261.17927237	 -0.1325153	 380
72216.63526161	 69257.05466509	 -0.93632715	 390
72225.70948341	 69252.93005781	 -1.74013899	 400
72234.78370521	 69248.80545053	 -2.54395083	 410
72243.85792701	 69244.68084324	 -3.34776267	 420
72252.93214881	 69240.55623596	 -4.15157451	 430
72262.00637061	 69236.43162868	 -4.95538635	 440
72271.0328108	 69232.16336768	 -5.5079491	 450
72279.9930007	 69227.73037013	 -5.76	 460
72879.72946078	 68917.98663986	 -2.31	 1135.00881661
