Well name:	 Segment-9-3-0_n
72043.89085378	 70881.38530795	 100.0	 0.0
72049.65144539	 70877.28646856	 92.93	 10
72055.7077584	 70873.09375364	 86.16670093	 20
72062.0525112	 70868.82628731	 79.72210296	 30
72068.67877916	 70864.50332352	 73.60617645	 40
72075.57912559	 70860.14485963	 67.82785389	 50
72082.74560092	 70855.77162636	 62.39494839	 60
72090.16973978	 70851.40507155	 57.31406646	 70
72097.84255581	 70847.06733567	 52.59051466	 80
72105.7545342	 70842.7812169	 48.22820062	 90
72113.89562214	 70838.57012298	 44.22952894	 100
72122.25521752	 70834.45800735	 40.59529311	 110
72130.82215663	 70830.46928666	 37.32456511	 120
72139.58470185	 70826.62873752	 34.41458513	 130
72148.53053086	 70822.96137098	 31.86065362	 140
72157.64672906	 70819.49228496	 29.65602837	 150
72166.91978754	 70816.24649683	 27.79182725	 160
72176.33560873	 70813.24876152	 26.25693494	 170
72185.87952126	 70810.52337835	 25.03791064	 180
72195.5362961	 70808.09393053	 24.1189531	 190
72205.27116338	 70805.9145881	 23.4240966	 200
72208.78246113	 70805.12851471	 23.17346678	 210
72218.51732842	 70802.94917228	 22.47861028	 220
72228.20234808	 70800.58673472	 21.69166491	 230
72237.7706029	 70797.84896824	 20.71537896	 240
72247.20338721	 70794.73394137	 19.56681993	 250
72256.48242438	 70791.23986013	 18.26648708	 260
72265.59005492	 70787.36623721	 16.83606362	 270
72274.5093222	 70783.11416075	 15.29771483	 280
72283.22402371	 70778.48635847	 13.67370017	 290
72291.71874167	 70773.48717997	 11.98610389	 300
72299.97885851	 70768.1225368	 10.25663189	 310
72307.99056135	 70762.39981894	 8.50645538	 320
72315.74083842	 70756.3277986	 6.75609128	 330
72323.21747024	 70749.91652857	 5.0253131	 340
72330.4090177	 70743.1772397	 3.33308657	 350
72337.30480867	 70736.12224089	 1.69752588	 360
72343.89492451	 70728.76482341	 0.1358661	 370
72350.17018732	 70721.1191706	 -1.33555148	 380
72356.12214852	 70713.20027346	 -2.70128425	 390
72361.74307893	 70705.02385204	 -3.9467858	 400
72367.02596065	 70696.6062824	 -5.05839818	 410
72371.96448054	 70687.96452867	 -6.02334051	 420
72376.54923785	 70679.11504091	 -6.83977596	 430
72380.77150523	 70670.07466463	 -7.5061504	 440
72384.62324536	 70660.8606087	 -8.02119534	 450
72388.09712622	 70651.4904126	 -8.38393037	 460
72391.1865351	 70641.98191302	 -8.59366501	 470
72393.88559112	 70632.35320994	 -8.65	 480
72491.7917412	 70218.78412771	 -4.52	 905.02006647
